# venue: binance
# source: https://fapi.binance.com/fapi/v1/fundingRate
# fetched_at: 2026-08-10T17:53:40Z
# caveat: Historical funding from the source venue (public, free). Cross-venue proxy for Coinbase-INTX funding; rates correlate but are not identical. ts=epoch seconds UTC. OI not available historically.
ts,coin,venue,funding_rate,funding_annualized,mark_price,open_interest,source
1590681600,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1590710400,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1590739200,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1590768000,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1590796800,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1590825600,XLM,binance,0.00015276,0.16727219999999998,,,https://fapi.binance.com/fapi/v1/fundingRate
1590854400,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1590883200,XLM,binance,0.00056359,0.61713105,,,https://fapi.binance.com/fapi/v1/fundingRate
1590912000,XLM,binance,0.00021291,0.23313645,,,https://fapi.binance.com/fapi/v1/fundingRate
1590940800,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1590969600,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1590998400,XLM,binance,0.00010374,0.11359530000000001,,,https://fapi.binance.com/fapi/v1/fundingRate
1591027200,XLM,binance,0.00041156,0.4506582,,,https://fapi.binance.com/fapi/v1/fundingRate
1591056000,XLM,binance,0.00124438,1.3625961,,,https://fapi.binance.com/fapi/v1/fundingRate
1591084800,XLM,binance,0.00111943,1.22577585,,,https://fapi.binance.com/fapi/v1/fundingRate
1591113600,XLM,binance,0.00044374,0.4858953,,,https://fapi.binance.com/fapi/v1/fundingRate
1591142400,XLM,binance,0.00023886,0.2615517,,,https://fapi.binance.com/fapi/v1/fundingRate
1591171200,XLM,binance,0.00053201,0.58255095,,,https://fapi.binance.com/fapi/v1/fundingRate
1591200000,XLM,binance,0.00055117,0.60353115,,,https://fapi.binance.com/fapi/v1/fundingRate
1591228800,XLM,binance,0.00034896,0.3821112,,,https://fapi.binance.com/fapi/v1/fundingRate
1591257600,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1591286400,XLM,binance,0.0002582,0.282729,,,https://fapi.binance.com/fapi/v1/fundingRate
1591315200,XLM,binance,0.0007252,0.794094,,,https://fapi.binance.com/fapi/v1/fundingRate
1591344000,XLM,binance,0.00055632,0.6091704,,,https://fapi.binance.com/fapi/v1/fundingRate
1591372800,XLM,binance,0.00057638,0.6311361000000001,,,https://fapi.binance.com/fapi/v1/fundingRate
1591401600,XLM,binance,0.00029188,0.3196086,,,https://fapi.binance.com/fapi/v1/fundingRate
1591430400,XLM,binance,0.00062676,0.6863022,,,https://fapi.binance.com/fapi/v1/fundingRate
1591459200,XLM,binance,0.00071198,0.7796181,,,https://fapi.binance.com/fapi/v1/fundingRate
1591488000,XLM,binance,0.00038368,0.4201296,,,https://fapi.binance.com/fapi/v1/fundingRate
1591516800,XLM,binance,0.00047549,0.52066155,,,https://fapi.binance.com/fapi/v1/fundingRate
1591545600,XLM,binance,0.00026149,0.28633155000000005,,,https://fapi.binance.com/fapi/v1/fundingRate
1591574400,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1591603200,XLM,binance,0.00066263,0.72557985,,,https://fapi.binance.com/fapi/v1/fundingRate
1591632000,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1591660800,XLM,binance,0.00082276,0.9009222,,,https://fapi.binance.com/fapi/v1/fundingRate
1591689600,XLM,binance,0.00067103,0.73477785,,,https://fapi.binance.com/fapi/v1/fundingRate
1591718400,XLM,binance,0.00048987,0.53640765,,,https://fapi.binance.com/fapi/v1/fundingRate
1591747200,XLM,binance,0.00033217,0.36372615,,,https://fapi.binance.com/fapi/v1/fundingRate
1591776000,XLM,binance,0.00022852,0.2502294,,,https://fapi.binance.com/fapi/v1/fundingRate
1591804800,XLM,binance,0.00084707,0.92754165,,,https://fapi.binance.com/fapi/v1/fundingRate
1591833600,XLM,binance,0.00110228,1.2069965999999999,,,https://fapi.binance.com/fapi/v1/fundingRate
1591862400,XLM,binance,0.00053095,0.58139025,,,https://fapi.binance.com/fapi/v1/fundingRate
1591891200,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1591920000,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1591948800,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1591977600,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1592006400,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1592035200,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1592064000,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1592092800,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1592121600,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1592150400,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1592179200,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1592208000,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1592236800,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1592265600,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1592294400,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1592323200,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1592352000,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1592380800,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1592409600,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1592438400,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1592467200,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1592496000,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1592524800,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1592553600,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1592582400,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1592611200,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1592640000,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1592668800,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1592697600,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1592726400,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1592755200,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1592784000,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1592812800,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1592841600,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1592870400,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1592899200,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1592928000,XLM,binance,0.00031578,0.3457791,,,https://fapi.binance.com/fapi/v1/fundingRate
1592956800,XLM,binance,0.00017573,0.19242435,,,https://fapi.binance.com/fapi/v1/fundingRate
1592985600,XLM,binance,0.00040053,0.43858035,,,https://fapi.binance.com/fapi/v1/fundingRate
1593014400,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1593043200,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1593072000,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1593100800,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1593129600,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1593158400,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1593187200,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1593216000,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1593244800,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1593273600,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1593302400,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1593331200,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1593360000,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1593388800,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1593417600,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1593446400,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1593475200,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1593504000,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1593532800,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1593561600,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1593590400,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1593619200,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1593648000,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1593676800,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1593705600,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1593734400,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1593763200,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1593792000,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1593820800,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1593849600,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1593878400,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1593907200,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1593936000,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1593964800,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1593993600,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1594022400,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1594051200,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1594080000,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1594108800,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1594137600,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1594166400,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1594195200,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1594224000,XLM,binance,0.00031406,0.3438957,,,https://fapi.binance.com/fapi/v1/fundingRate
1594252800,XLM,binance,0.00059334,0.6497073,,,https://fapi.binance.com/fapi/v1/fundingRate
1594281600,XLM,binance,0.00260769,2.8554205500000003,,,https://fapi.binance.com/fapi/v1/fundingRate
1594310400,XLM,binance,0.00094843,1.03853085,,,https://fapi.binance.com/fapi/v1/fundingRate
1594339200,XLM,binance,0.00037566,0.4113477,,,https://fapi.binance.com/fapi/v1/fundingRate
1594368000,XLM,binance,0.00080169,0.87785055,,,https://fapi.binance.com/fapi/v1/fundingRate
1594396800,XLM,binance,0.00016418,0.1797771,,,https://fapi.binance.com/fapi/v1/fundingRate
1594425600,XLM,binance,0.00045563,0.49891485,,,https://fapi.binance.com/fapi/v1/fundingRate
1594454400,XLM,binance,0.00095863,1.04969985,,,https://fapi.binance.com/fapi/v1/fundingRate
1594483200,XLM,binance,0.00064586,0.7072167,,,https://fapi.binance.com/fapi/v1/fundingRate
1594512000,XLM,binance,0.00031082,0.34034790000000004,,,https://fapi.binance.com/fapi/v1/fundingRate
1594540800,XLM,binance,0.00040288,0.4411536,,,https://fapi.binance.com/fapi/v1/fundingRate
1594569600,XLM,binance,0.00047845,0.52390275,,,https://fapi.binance.com/fapi/v1/fundingRate
1594598400,XLM,binance,0.00090348,0.9893106,,,https://fapi.binance.com/fapi/v1/fundingRate
1594627200,XLM,binance,0.00019084,0.2089698,,,https://fapi.binance.com/fapi/v1/fundingRate
1594656000,XLM,binance,0.00054785,0.5998957500000001,,,https://fapi.binance.com/fapi/v1/fundingRate
1594684800,XLM,binance,0.0003621,0.3964995,,,https://fapi.binance.com/fapi/v1/fundingRate
1594713600,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1594742400,XLM,binance,0.00026015,0.28486425,,,https://fapi.binance.com/fapi/v1/fundingRate
1594771200,XLM,binance,0.00021841,0.23915894999999998,,,https://fapi.binance.com/fapi/v1/fundingRate
1594800000,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1594828800,XLM,binance,0.00017012,0.1862814,,,https://fapi.binance.com/fapi/v1/fundingRate
1594857600,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1594886400,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1594915200,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1594944000,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1594972800,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1595001600,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1595030400,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1595059200,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1595088000,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1595116800,XLM,binance,0.00015516,0.1699002,,,https://fapi.binance.com/fapi/v1/fundingRate
1595145600,XLM,binance,0.000355,0.388725,,,https://fapi.binance.com/fapi/v1/fundingRate
1595174400,XLM,binance,0.00045312,0.4961664,,,https://fapi.binance.com/fapi/v1/fundingRate
1595203200,XLM,binance,0.00047023,0.51490185,,,https://fapi.binance.com/fapi/v1/fundingRate
1595232000,XLM,binance,0.00029819,0.32651805,,,https://fapi.binance.com/fapi/v1/fundingRate
1595260800,XLM,binance,0.00057544,0.6301068,,,https://fapi.binance.com/fapi/v1/fundingRate
1595289600,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1595318400,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1595347200,XLM,binance,0.00017759,0.19446105000000002,,,https://fapi.binance.com/fapi/v1/fundingRate
1595376000,XLM,binance,0.00078129,0.85551255,,,https://fapi.binance.com/fapi/v1/fundingRate
1595404800,XLM,binance,0.00039847,0.43632465,,,https://fapi.binance.com/fapi/v1/fundingRate
1595433600,XLM,binance,0.00064662,0.7080489,,,https://fapi.binance.com/fapi/v1/fundingRate
1595462400,XLM,binance,0.00079685,0.87255075,,,https://fapi.binance.com/fapi/v1/fundingRate
1595491200,XLM,binance,0.00062653,0.68605035,,,https://fapi.binance.com/fapi/v1/fundingRate
1595520000,XLM,binance,0.00050825,0.55653375,,,https://fapi.binance.com/fapi/v1/fundingRate
1595548800,XLM,binance,0.00134616,1.4740452000000002,,,https://fapi.binance.com/fapi/v1/fundingRate
1595577600,XLM,binance,0.00017388,0.1903986,,,https://fapi.binance.com/fapi/v1/fundingRate
1595606400,XLM,binance,0.00062138,0.6804111,,,https://fapi.binance.com/fapi/v1/fundingRate
1595635200,XLM,binance,0.00054017,0.5914861499999999,,,https://fapi.binance.com/fapi/v1/fundingRate
1595664000,XLM,binance,0.00064031,0.7011394499999999,,,https://fapi.binance.com/fapi/v1/fundingRate
1595692800,XLM,binance,0.00069173,0.75744435,,,https://fapi.binance.com/fapi/v1/fundingRate
1595721600,XLM,binance,0.00112618,1.2331671,,,https://fapi.binance.com/fapi/v1/fundingRate
1595750400,XLM,binance,0.00155556,1.7033382000000001,,,https://fapi.binance.com/fapi/v1/fundingRate
1595779200,XLM,binance,0.00077826,0.8521947,,,https://fapi.binance.com/fapi/v1/fundingRate
1595808000,XLM,binance,0.00078382,0.8582829,,,https://fapi.binance.com/fapi/v1/fundingRate
1595836800,XLM,binance,0.0004923,0.5390685,,,https://fapi.binance.com/fapi/v1/fundingRate
1595865600,XLM,binance,0.00024962,0.27333389999999996,,,https://fapi.binance.com/fapi/v1/fundingRate
1595894400,XLM,binance,0.00013572,0.1486134,,,https://fapi.binance.com/fapi/v1/fundingRate
1595923200,XLM,binance,0.00078197,0.85625715,,,https://fapi.binance.com/fapi/v1/fundingRate
1595952000,XLM,binance,0.00054576,0.5976071999999999,,,https://fapi.binance.com/fapi/v1/fundingRate
1595980800,XLM,binance,0.0007035,0.7703325,,,https://fapi.binance.com/fapi/v1/fundingRate
1596009600,XLM,binance,0.00043636,0.4778142,,,https://fapi.binance.com/fapi/v1/fundingRate
1596038400,XLM,binance,0.00034582,0.3786729,,,https://fapi.binance.com/fapi/v1/fundingRate
1596067200,XLM,binance,0.00033127,0.36274065,,,https://fapi.binance.com/fapi/v1/fundingRate
1596096000,XLM,binance,0.00059511,0.6516454500000001,,,https://fapi.binance.com/fapi/v1/fundingRate
1596124800,XLM,binance,0.00069026,0.7558347000000001,,,https://fapi.binance.com/fapi/v1/fundingRate
1596153600,XLM,binance,0.00086877,0.9513031500000001,,,https://fapi.binance.com/fapi/v1/fundingRate
1596182400,XLM,binance,0.00041127,0.45034065,,,https://fapi.binance.com/fapi/v1/fundingRate
1596211200,XLM,binance,0.00050299,0.55077405,,,https://fapi.binance.com/fapi/v1/fundingRate
1596240000,XLM,binance,0.00050648,0.5545956,,,https://fapi.binance.com/fapi/v1/fundingRate
1596268800,XLM,binance,0.00055018,0.6024471,,,https://fapi.binance.com/fapi/v1/fundingRate
1596297600,XLM,binance,0.00073686,0.8068617,,,https://fapi.binance.com/fapi/v1/fundingRate
1596326400,XLM,binance,0.0014642,1.6032989999999998,,,https://fapi.binance.com/fapi/v1/fundingRate
1596355200,XLM,binance,0.00073819,0.80831805,,,https://fapi.binance.com/fapi/v1/fundingRate
1596384000,XLM,binance,0.00077113,0.84438735,,,https://fapi.binance.com/fapi/v1/fundingRate
1596412800,XLM,binance,0.00027847,0.30492465,,,https://fapi.binance.com/fapi/v1/fundingRate
1596441600,XLM,binance,0.00047022,0.5148908999999999,,,https://fapi.binance.com/fapi/v1/fundingRate
1596470400,XLM,binance,0.0005424,0.5939279999999999,,,https://fapi.binance.com/fapi/v1/fundingRate
1596499200,XLM,binance,0.00050154,0.5491863,,,https://fapi.binance.com/fapi/v1/fundingRate
1596528000,XLM,binance,0.0008535,0.9345825,,,https://fapi.binance.com/fapi/v1/fundingRate
1596556800,XLM,binance,0.00104247,1.14150465,,,https://fapi.binance.com/fapi/v1/fundingRate
1596585600,XLM,binance,0.00088062,0.9642789,,,https://fapi.binance.com/fapi/v1/fundingRate
1596614400,XLM,binance,0.00121245,1.3276327499999998,,,https://fapi.binance.com/fapi/v1/fundingRate
1596643200,XLM,binance,0.0008279,0.9065505,,,https://fapi.binance.com/fapi/v1/fundingRate
1596672000,XLM,binance,0.00111978,1.2261590999999998,,,https://fapi.binance.com/fapi/v1/fundingRate
1596700800,XLM,binance,0.00121541,1.3308739500000002,,,https://fapi.binance.com/fapi/v1/fundingRate
1596729600,XLM,binance,0.00123807,1.35568665,,,https://fapi.binance.com/fapi/v1/fundingRate
1596758400,XLM,binance,0.00064027,0.70109565,,,https://fapi.binance.com/fapi/v1/fundingRate
1596787200,XLM,binance,0.00071374,0.7815453,,,https://fapi.binance.com/fapi/v1/fundingRate
1596816000,XLM,binance,0.00059493,0.65144835,,,https://fapi.binance.com/fapi/v1/fundingRate
1596844800,XLM,binance,0.00024941,0.27310395,,,https://fapi.binance.com/fapi/v1/fundingRate
1596873600,XLM,binance,0.00080367,0.88001865,,,https://fapi.binance.com/fapi/v1/fundingRate
1596902400,XLM,binance,0.00056655,0.62037225,,,https://fapi.binance.com/fapi/v1/fundingRate
1596931200,XLM,binance,0.00083874,0.9184203000000001,,,https://fapi.binance.com/fapi/v1/fundingRate
1596960000,XLM,binance,0.00049427,0.54122565,,,https://fapi.binance.com/fapi/v1/fundingRate
1596988800,XLM,binance,0.00079463,0.87011985,,,https://fapi.binance.com/fapi/v1/fundingRate
1597017600,XLM,binance,0.00080609,0.88266855,,,https://fapi.binance.com/fapi/v1/fundingRate
1597046400,XLM,binance,0.00142311,1.55830545,,,https://fapi.binance.com/fapi/v1/fundingRate
1597075200,XLM,binance,0.0010546,1.154787,,,https://fapi.binance.com/fapi/v1/fundingRate
1597104000,XLM,binance,0.00084623,0.92662185,,,https://fapi.binance.com/fapi/v1/fundingRate
1597132800,XLM,binance,0.00133581,1.46271195,,,https://fapi.binance.com/fapi/v1/fundingRate
1597161600,XLM,binance,0.00095377,1.04437815,,,https://fapi.binance.com/fapi/v1/fundingRate
1597190400,XLM,binance,0.00096193,1.05331335,,,https://fapi.binance.com/fapi/v1/fundingRate
1597219200,XLM,binance,0.00018431,0.20181945,,,https://fapi.binance.com/fapi/v1/fundingRate
1597248000,XLM,binance,0.00033949,0.37174155000000003,,,https://fapi.binance.com/fapi/v1/fundingRate
1597276800,XLM,binance,0.00058558,0.6412101,,,https://fapi.binance.com/fapi/v1/fundingRate
1597305600,XLM,binance,0.00064635,0.70775325,,,https://fapi.binance.com/fapi/v1/fundingRate
1597334400,XLM,binance,0.00048429,0.53029755,,,https://fapi.binance.com/fapi/v1/fundingRate
1597363200,XLM,binance,0.00078092,0.8551074000000001,,,https://fapi.binance.com/fapi/v1/fundingRate
1597392000,XLM,binance,0.00201736,2.2090092,,,https://fapi.binance.com/fapi/v1/fundingRate
1597420800,XLM,binance,0.00295774,3.2387253,,,https://fapi.binance.com/fapi/v1/fundingRate
1597449600,XLM,binance,0.00147105,1.61079975,,,https://fapi.binance.com/fapi/v1/fundingRate
1597478400,XLM,binance,0.00113812,1.2462414000000002,,,https://fapi.binance.com/fapi/v1/fundingRate
1597507200,XLM,binance,0.00131719,1.44232305,,,https://fapi.binance.com/fapi/v1/fundingRate
1597536000,XLM,binance,0.00204263,2.2366798500000002,,,https://fapi.binance.com/fapi/v1/fundingRate
1597564800,XLM,binance,0.00107193,1.17376335,,,https://fapi.binance.com/fapi/v1/fundingRate
1597593600,XLM,binance,0.00110353,1.20836535,,,https://fapi.binance.com/fapi/v1/fundingRate
1597622400,XLM,binance,0.00122188,1.3379586,,,https://fapi.binance.com/fapi/v1/fundingRate
1597651200,XLM,binance,0.00158232,1.7326404,,,https://fapi.binance.com/fapi/v1/fundingRate
1597680000,XLM,binance,0.00146961,1.6092229500000002,,,https://fapi.binance.com/fapi/v1/fundingRate
1597708800,XLM,binance,0.00133051,1.45690845,,,https://fapi.binance.com/fapi/v1/fundingRate
1597737600,XLM,binance,0.00133886,1.4660517000000002,,,https://fapi.binance.com/fapi/v1/fundingRate
1597766400,XLM,binance,0.00081692,0.8945274,,,https://fapi.binance.com/fapi/v1/fundingRate
1597795200,XLM,binance,0.00023803,0.26064285,,,https://fapi.binance.com/fapi/v1/fundingRate
1597824000,XLM,binance,0.00031536,0.3453192,,,https://fapi.binance.com/fapi/v1/fundingRate
1597852800,XLM,binance,0.00010931,0.11969445,,,https://fapi.binance.com/fapi/v1/fundingRate
1597881600,XLM,binance,0.00047119,0.51595305,,,https://fapi.binance.com/fapi/v1/fundingRate
1597910400,XLM,binance,0.00050177,0.5494381500000001,,,https://fapi.binance.com/fapi/v1/fundingRate
1597939200,XLM,binance,0.00016723,0.18311685,,,https://fapi.binance.com/fapi/v1/fundingRate
1597968000,XLM,binance,0.00055144,0.6038268,,,https://fapi.binance.com/fapi/v1/fundingRate
1597996800,XLM,binance,0.0003368,0.368796,,,https://fapi.binance.com/fapi/v1/fundingRate
1598025600,XLM,binance,0.00052296,0.5726412000000001,,,https://fapi.binance.com/fapi/v1/fundingRate
1598054400,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1598083200,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1598112000,XLM,binance,0.00021865,0.23942175,,,https://fapi.binance.com/fapi/v1/fundingRate
1598140800,XLM,binance,0.00041364,0.4529358,,,https://fapi.binance.com/fapi/v1/fundingRate
1598169600,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1598198400,XLM,binance,0.00038583,0.42248385,,,https://fapi.binance.com/fapi/v1/fundingRate
1598227200,XLM,binance,0.00043651,0.47797845,,,https://fapi.binance.com/fapi/v1/fundingRate
1598256000,XLM,binance,0.00033236,0.36393420000000004,,,https://fapi.binance.com/fapi/v1/fundingRate
1598284800,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1598313600,XLM,binance,0.00041698,0.45659310000000003,,,https://fapi.binance.com/fapi/v1/fundingRate
1598342400,XLM,binance,0.0004885,0.5349075,,,https://fapi.binance.com/fapi/v1/fundingRate
1598371200,XLM,binance,0.00056891,0.6229564500000001,,,https://fapi.binance.com/fapi/v1/fundingRate
1598400000,XLM,binance,0.00074782,0.8188629,,,https://fapi.binance.com/fapi/v1/fundingRate
1598428800,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1598457600,XLM,binance,0.00016574,0.1814853,,,https://fapi.binance.com/fapi/v1/fundingRate
1598486400,XLM,binance,0.00033614,0.3680733,,,https://fapi.binance.com/fapi/v1/fundingRate
1598515200,XLM,binance,0.00052889,0.5791345499999999,,,https://fapi.binance.com/fapi/v1/fundingRate
1598544000,XLM,binance,0.00034019,0.37250805,,,https://fapi.binance.com/fapi/v1/fundingRate
1598572800,XLM,binance,0.00016499,0.18066405,,,https://fapi.binance.com/fapi/v1/fundingRate
1598601600,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1598630400,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
1598659200,XLM,binance,0.0001,0.1095,,,https://fapi.binance.com/fapi/v1/fundingRate
