datetime_utc,open,high,low,close,volume
2025-12-15 06:00,89624.09,89930.03,89471.21,89744,114.26657489
2025-12-15 07:00,89747.77,89839.12,89518.99,89748.26,98.33960878
2025-12-15 08:00,89748.26,89915.2,89650,89772,97.01208033
2025-12-15 09:00,89771.99,89989.85,89758.01,89870.01,109.63450338
2025-12-15 10:00,89870.01,89990.24,89718.25,89870.98,107.92717105
2025-12-15 11:00,89870.98,89910,89581.96,89656.06,77.75475215
2025-12-15 12:00,89656.06,89773.36,89432,89702.01,89.42539118
2025-12-15 13:00,89700.02,89749.99,89271.27,89428.12,162.0885653
2025-12-15 14:00,89428.11,89874,87824,88043.99,618.14305421
2025-12-15 15:00,88042,88197.83,86594.07,87027.98,1352.64047605
2025-12-15 16:00,87027.99,87220.84,86034.86,86375.91,761.28851936
2025-12-15 17:00,86375.91,86488.3,85561.77,85740.27,941.9389832
2025-12-15 18:00,85737.92,86277.83,85129.63,86179.56,793.18076464
2025-12-15 19:00,86179.52,86544.98,85850,86130.02,552.75903864
2025-12-15 20:00,86130.01,86182.99,85581.26,85757.01,889.78152266
2025-12-15 21:00,85760,86292,85500,86217.61,601.70055908
2025-12-15 22:00,86217.82,86244.58,85797.94,86243.69,412.43606716
2025-12-15 23:00,86243.67,86454.42,86100.01,86417.5,295.67954981
2025-12-16 00:00,86417.5,86504.34,85811.72,85856.56,244.70093196
2025-12-16 01:00,85852,86160.61,85653.13,85876.24,296.83483665
2025-12-16 02:00,85878,86212.84,85779.77,85926.88,192.3335228
2025-12-16 03:00,85926.89,86002.01,85354,85856,221.69021866
2025-12-16 04:00,85858,85902,85250,85813.2,209.08758473
2025-12-16 05:00,85813.2,86198.91,85792.99,86017.9,150.16624213
2025-12-16 06:00,86020.03,86591.29,86020,86494.24,161.18963175
2025-12-16 07:00,86494.25,86600.57,85844,86002.2,157.14145749
2025-12-16 08:00,86003.24,86370.94,85911.55,86266,107.10595622
2025-12-16 09:00,86262.04,86404.65,86177.91,86333.54,85.37012091
2025-12-16 10:00,86333.54,87314,86250,86958.56,191.7751395
2025-12-16 11:00,86958.56,87326.95,86767.89,87242.88,196.94280432
2025-12-16 12:00,87244,87475.29,87060.58,87192,235.47141585
2025-12-16 13:00,87192.33,87879.48,86409.21,86434,604.56313025
2025-12-16 14:00,86436.08,87756.49,86091.29,87278.01,895.16340029
2025-12-16 15:00,87281.97,88148,86842.88,87956.43,981.78652213
2025-12-16 16:00,87950.88,88047.17,87383.64,87572.25,597.48571646
2025-12-16 17:00,87574,87836.96,87072.85,87113.99,428.20465653
2025-12-16 18:00,87111.67,88005.62,87041.86,87771.16,508.31232328
2025-12-16 19:00,87768.84,87781.17,87252.65,87565.12,383.40092319
2025-12-16 20:00,87565.11,87828.84,87314.48,87552.02,331.62547327
2025-12-16 21:00,87552.02,87908.7,87476.59,87744,205.35068323
2025-12-16 22:00,87745.99,87923.25,87619.04,87784,178.9380177
2025-12-16 23:00,87784.01,87865.99,87584,87854.01,169.4919547
2025-12-17 00:00,87854,87857.57,87402.84,87517.99,211.53731595
2025-12-17 01:00,87517.99,87939.67,87434.89,87537.28,156.63732896
2025-12-17 02:00,87537.28,87575.89,87164.06,87470,135.54197983
2025-12-17 03:00,87470,87596.2,87123,87189.02,130.09949637
2025-12-17 04:00,87189.23,87401.91,86687.72,86729.86,199.55045906
2025-12-17 05:00,86731.94,86739.61,86174.21,86602.73,258.41939029
2025-12-17 06:00,86602.73,86978.67,86557.01,86749.42,178.31502112
2025-12-17 07:00,86749.7,87119.39,86563.94,87017.4,181.69604149
2025-12-17 08:00,87015.87,87029.6,86281,86361.79,166.07963907
